CellID	CD45	CD20	CD19	CD8a	CD56	CD123	CD38	Vimentin	CD14	CD68	CD45_RA	CD31	CD66b	CD3	CD25	CD45_RO	HLA_DR	CD8_CK18	CD4	DNA1	DNA2	CD16	x	y	column_centroid	row_centroid	Area	MajorAxisLength	MinorAxisLength	Eccentricity	Solidity	Extent	Orientation
222	4.625	0.055555556	0.041666667	0.0	0.0	0.013888889	0.0	4.944444444	0.152777778	0.111111111	0.111111111	0.027777778	0.194444444	2.763888889	0.083333333	11.27777778	0.541666667	0.013888889	3.819444444	13.06944444	22.26388889	0.833333333	811.9884610483125	460.7646963868149	232.3472222	226.1944444	72	9.88681956	9.282310748	0.34430705	0.972972973	0.72	-1.397412075
223	2.738461538	0.061538462	0.0	0.0	0.0	0.030769231	0.015384615	1.938461538	0.492307692	0.061538462	11.50769231	0.107692308	0.215384615	1.723076923	0.015384615	0.4	0.0	0.0	1.353846154	13.29230769	23.55384615	0.969230769	766.9458216012436	504.7685639932995	125.0923077	227.0923077	65	9.248153953	8.922688516	0.26295711	0.955882353	0.802469136	-1.547735769
224	4.575	0.0625	0.0125	0.0375	0.075	0.05	0.025	5.1125	5.9125	2.05	0.925	0.8	0.3125	0.0875	0.025	2.55	0.1375	0.025	0.5125	22.275	36.825	1.1375	804.8492993042772	467.54647074341665	215.575	226.1	80	11.85637647	8.716440621	0.677883853	0.91954023	0.666666667	0.411476534
225	2.8	3.106666667	0.013333333	0.026666667	0.053333333	0.2	0.026666667	0.546666667	0.093333333	0.106666667	11.58666667	0.12	0.226666667	0.013333333	0.026666667	0.186666667	0.133333333	0.0	0.0	13.32	23.93333333	0.8	855.2102823716075	420.21167182672457	333.2933333	227.3866667	75	10.13684452	9.461967434	0.358776863	0.961538462	0.75	1.251196297
226	0.263157895	0.078947368	0.052631579	0.026315789	0.026315789	0.0	0.105263158	0.5	0.052631579	0.0	0.052631579	0.026315789	0.026315789	0.105263158	0.078947368	0.157894737	0.078947368	0.0	0.0	5.052631579	7.921052632	0.868421053	868.5574720957628	408.0167621893318	364.0789474	228.1578947	38	8.303701139	5.94912075	0.697646597	0.974358974	0.791666667	-0.094326979
227	5.185185185	0.049382716	0.012345679	0.012345679	0.012345679	0.037037037	0.024691358	1.530864198	9.407407407	4.555555556	0.197530864	0.37037037	0.197530864	0.074074074	0.098765432	9.987654321	0.24691358	0.037037037	0.555555556	16.38271605	28.04938272	0.790123457	802.1824215492074	472.81121949457093	206.0864198	229.4197531	81	11.82139024	8.874021364	0.660671734	0.941860465	0.623076923	0.074962916
228	2.477941176	0.022058824	0.0	0.044117647	0.022058824	0.051470588	0.029411765	0.286764706	0.088235294	0.205882353	0.257352941	0.161764706	0.073529412	0.051470588	0.066176471	4.551470588	0.161764706	0.022058824	0.073529412	6.397058824	10.86764706	0.897058824	838.2438924245905	438.7587193678853	290.5661765	230.1470588	136	13.67356787	12.80279537	0.351155655	0.951048951	0.697435897	-1.042385935
229	3.689189189	0.067567568	0.027027027	0.027027027	0.040540541	0.040540541	0.013513514	2.121621622	0.202702703	0.175675676	9.824324324	0.243243243	0.297297297	2.554054054	0.054054054	0.27027027	0.013513514	0.013513514	0.067567568	12.94594595	22.44594595	0.797297297	819.0955640799925	458.32216205359913	243.9594595	231.5810811	74	10.10241077	9.333119046	0.382753084	0.973684211	0.822222222	0.01074893
230	3.017094017	0.0	0.076923077	0.017094017	0.0	0.034188034	0.017094017	0.145299145	0.153846154	0.068376068	0.247863248	0.188034188	0.11965812	0.076923077	0.051282051	6.914529915	0.239316239	0.008547009	0.034188034	8.752136752	15.09401709	0.820512821	763.8918664777937	511.8440660295249	112.991453	232.1794872	117	12.82965912	11.65066215	0.418745144	0.966942149	0.75	1.153632842
231	0.465517241	0.017241379	0.0	0.025862069	0.051724138	0.034482759	0.017241379	0.422413793	0.00862069	0.077586207	0.051724138	0.0	0.025862069	0.017241379	0.00862069	0.568965517	0.034482759	0.017241379	0.017241379	5.215517241	9.560344828	0.672413793	874.5427497238006	406.65783219772703	373.0344828	233.5517241	116	14.28095936	10.5565451	0.67348137	0.920634921	0.703030303	-1.443880015
232	4.079545455	0.113636364	0.022727273	0.011363636	0.022727273	0.079545455	0.090909091	8.25	7.965909091	3.772727273	1.102272727	0.420454545	0.25	0.068181818	0.056818182	1.284090909	0.170454545	0.022727273	0.340909091	10.52272727	18.57954545	0.965909091	773.269328345084	504.42816430455355	133.2613636	234.1363636	88	12.6802044	8.995155901	0.704820476	0.936170213	0.676923077	-1.221895422
233	2.946666667	0.04	0.026666667	0.0	0.026666667	0.026666667	0.04	3.786666667	0.146666667	0.026666667	0.186666667	0.0	0.133333333	1.293333333	0.026666667	7.8	0.213333333	0.026666667	1.586666667	17.02666667	28.08	0.866666667	740.5641487477992	537.2244484675377	54.38666667	235.8266667	75	10.53105867	9.152627003	0.494622422	0.961538462	0.757575758	1.546989816
234	2.76	0.02	0.01	0.1	0.0	0.03	0.02	0.05	0.2	0.18	0.12	0.2	0.12	0.07	0.05	5.32	0.39	0.07	0.11	8.11	13.83	0.87	809.3435832444461	473.1609428669207	214.47	238.3	100	12.52652432	10.34754987	0.563595148	0.943396226	0.699300699	-1.358724604
235	5.407894737	0.144736842	0.013157895	0.013157895	0.0	0.026315789	0.078947368	3.328947368	0.407894737	0.065789474	0.171052632	0.026315789	0.381578947	2.171052632	0.092105263	15.57894737	0.276315789	0.078947368	3.842105263	13.80263158	22.18421053	0.763157895	860.0674590595829	425.1927126807287	333.3815789	239.2368421	76	10.84281602	8.982197844	0.560135749	0.987012987	0.844444444	-1.069203387
236	4.975	0.0125	0.025	0.0375	0.1375	0.0	0.025	1.7875	0.125	0.0625	16.675	0.2	0.1875	0.0875	0.0375	0.2625	0.0	0.0	0.0125	13.4625	22.0625	0.7125	752.3942205957962	529.0939234167175	78.5125	239.8	80	10.45669029	9.737306004	0.364499859	0.963855422	0.8	-1.007293322
237	3.08974359	2.0	0.025641026	0.0	0.025641026	0.102564103	0.0	0.551282051	0.076923077	0.08974359	11.85897436	0.115384615	0.128205128	0.102564103	0.0	0.128205128	0.141025641	0.0	0.064102564	13.34615385	21.8974359	0.820512821	851.933032092229	436.8435343655117	309.6410256	243.9487179	78	10.27717957	9.701641866	0.329949807	0.975	0.709090909	0.87647048
238	4.423529412	0.070588235	0.023529412	0.0	0.011764706	0.0	0.070588235	3.388235294	0.070588235	0.023529412	0.176470588	0.023529412	0.294117647	2.647058824	0.023529412	9.729411765	0.282352941	0.023529412	3.576470588	11.41176471	19.84705882	1.223529412	828.3521606452248	460.29630430165537	253.0	244.9294118	85	10.93378112	9.992750381	0.405863648	0.944444444	0.702479339	-0.581047433
239	2.031496063	0.102362205	0.023622047	0.023622047	0.039370079	0.047244094	0.015748031	0.188976378	0.228346457	0.236220472	0.165354331	0.181102362	0.181102362	0.11023622	0.039370079	3.669291339	0.094488189	0.031496063	0.039370079	8.165354331	13.86614173	1.338582677	781.1747708537705	505.15831510852513	142.1102362	244.3622047	127	13.98670667	11.74532007	0.542975103	0.933823529	0.697802198	0.681013137
240	2.597122302	0.021582734	0.014388489	0.007194245	0.028776978	0.043165468	0.021582734	0.179856115	0.172661871	0.158273381	0.136690647	0.107913669	0.136690647	0.064748201	0.064748201	4.669064748	0.201438849	0.0	0.079136691	7.0	12.69064748	1.26618705	767.8775446706647	518.844742068633	109.6258993	245.4820144	139	13.92551522	12.77845319	0.397438636	0.972027972	0.709183673	0.871963741
241	3.616161616	0.03030303	0.0	0.02020202	0.01010101	0.03030303	0.03030303	0.141414141	0.262626263	0.080808081	0.060606061	0.252525253	0.131313131	0.101010101	0.02020202	8.404040404	0.282828283	0.0	0.242424242	10.25252525	15.85858586	1.212121212	804.5939134608961	483.8857612785176	195.979798	245.8686869	99	12.22945817	10.51292391	0.510901288	0.933962264	0.6875	-1.081092801
242	2.194029851	3.432835821	0.029850746	0.029850746	0.044776119	0.044776119	0.044776119	0.447761194	0.074626866	0.164179104	9.865671642	0.194029851	0.253731343	0.044776119	0.059701493	0.074626866	0.179104478	0.014925373	0.0	15.59701493	25.92537313	1.194029851	792.4941684192806	495.8235746014865	167.0298507	246.2537313	67	9.941135842	8.697808669	0.484247472	0.943661972	0.744444444	0.108984146
243	3.413793103	0.08045977	0.045977011	0.0	0.011494253	0.034482759	0.0	0.827586207	0.08045977	0.103448276	0.114942529	0.045977011	0.091954023	1.287356322	0.045977011	8.045977011	0.218390805	0.022988506	1.793103448	20.77011494	34.85057471	1.563218391	810.3908320836847	479.9675151400913	207.7241379	247.8965517	87	11.52209851	9.642554638	0.547394245	0.966666667	0.790909091	0.584250099
244	3.6875	1.390625	0.03125	0.015625	0.0625	0.046875	0.03125	0.890625	0.203125	0.125	16.40625	0.21875	0.328125	0.140625	0.03125	0.328125	0.0625	0.0	0.078125	15.640625	26.0	1.125	761.1667428888977	527.4181222827806	91.265625	248.09375	64	10.08706456	8.350544728	0.560954166	0.927536232	0.711111111	-1.227480901
245	3.982758621	0.086206897	0.017241379	0.017241379	0.120689655	0.017241379	0.034482759	3.086206897	0.086206897	0.051724138	15.5	0.034482759	0.189655172	0.068965517	0.0	0.224137931	0.0	0.0	0.086206897	21.65517241	36.65517241	1.396551724	789.2048985026231	500.47545012479185	157.5	248.0862069	58	9.167293264	8.041729562	0.480089293	0.966666667	0.805555556	-0.498888468
246	2.355932203	0.050847458	0.025423729	0.042372881	0.016949153	0.016949153	0.076271186	0.211864407	0.228813559	0.152542373	0.254237288	0.271186441	0.177966102	0.110169492	0.042372881	4.796610169	0.093220339	0.025423729	0.076271186	7.177966102	11.74576271	1.389830508	849.624822985301	443.40794120523765	299.059322	249.2881356	118	12.63461281	12.01970986	0.308168247	0.951612903	0.756410256	1.103237514
247	2.123893805	0.061946903	0.03539823	0.008849558	0.03539823	0.044247788	0.03539823	0.097345133	0.17699115	0.17699115	0.10619469	0.194690265	0.061946903	0.07079646	0.07079646	3.902654867	0.221238938	0.044247788	0.061946903	7.619469027	13.61061947	1.522123894	866.1787071959574	428.30013613993617	337.2212389	250.2654867	113	12.8605521	11.58216945	0.434655922	0.911290323	0.672619048	-1.104389771
248	4.085714286	0.071428571	0.0	0.085714286	0.014285714	0.028571429	0.071428571	7.028571429	0.328571429	0.228571429	0.514285714	0.2	0.442857143	1.928571429	0.042857143	9.628571429	0.514285714	0.085714286	3.128571429	14.17142857	23.8	1.242857143	755.3210226532564	536.1096191577934	73.82857143	251.8714286	70	10.10946911	8.824054647	0.487987802	0.972222222	0.777777778	0.998917331
249	2.290322581	0.040322581	0.040322581	0.016129032	0.008064516	0.032258065	0.040322581	0.072580645	0.080645161	0.201612903	0.10483871	0.048387097	0.080645161	0.080645161	0.032258065	5.548387097	0.290322581	0.008064516	0.096774194	7.14516129	13.16935484	1.39516129	838.554237613691	457.7876338716303	268.4919355	253.8870968	124	13.47795873	11.93305067	0.464877103	0.932330827	0.738095238	-0.622414786
250	5.840909091	0.079545455	0.0	0.011363636	0.068181818	0.306818182	0.068181818	7.943181818	2.431818182	5.715909091	0.170454545	0.488636364	0.147727273	0.045454545	0.113636364	6.909090909	0.488636364	0.0	0.5	12.90909091	21.68181818	1.568181818	883.6621565224136	415.05274990960174	374.3295455	254.625	88	11.37633708	9.855800617	0.499450934	0.956521739	0.733333333	-1.524973887
251	3.326923077	0.0	0.038461538	0.028846154	0.009615385	0.028846154	0.028846154	0.096153846	0.163461538	0.086538462	0.096153846	0.105769231	0.067307692	0.096153846	0.028846154	4.807692308	0.125	0.019230769	0.086538462	8.278846154	13.53846154	1.211538462	818.9309153348313	478.2505013406154	220.2403846	255.8653846	104	13.1672219	10.42307726	0.611049045	0.928571429	0.727272727	-0.044344127
252	3.15942029	0.086956522	0.0	0.014492754	0.115942029	0.0	0.0	1.014492754	0.115942029	0.101449275	7.333333333	0.101449275	0.115942029	0.376811594	0.014492754	0.811594203	0.014492754	0.014492754	0.246376812	15.02898551	25.37681159	1.333333333	822.948890875903	473.74486592700754	230.4927536	255.0724638	69	9.821952933	9.260843646	0.333155425	0.971830986	0.851851852	1.066427803
253	2.586538462	0.086538462	0.019230769	0.096153846	0.019230769	0.009615385	0.048076923	0.221153846	0.163461538	0.115384615	0.201923077	0.134615385	0.115384615	0.105769231	0.076923077	5.125	0.230769231	0.028846154	0.105769231	9.528846154	16.125	1.548076923	805.9354389826376	491.6042917328278	188.5192308	256.9326923	104	12.31194487	10.99086664	0.450652482	0.981132075	0.787878788	-0.06195399
254	3.746835443	1.443037975	0.101265823	0.0	0.0	0.063291139	0.025316456	0.46835443	0.139240506	0.063291139	14.97468354	0.164556962	0.227848101	0.126582278	0.025316456	0.544303797	0.126582278	0.025316456	0.088607595	15.62025316	27.41772152	1.189873418	810.6637520668617	486.79708903740675	200.0	256.6075949	79	11.15548451	9.116840134	0.576280701	0.9875	0.79	-0.773548806
255	4.31372549	0.078431373	0.039215686	0.039215686	0.078431373	0.0	0.019607843	4.568627451	0.254901961	0.098039216	0.68627451	0.117647059	0.490196078	3.117647059	0.098039216	4.098039216	0.235294118	0.0	2.960784314	18.11764706	30.35294118	1.392156863	765.5042691129722	529.8153006386045	93.76470588	256.1568627	51	9.922374385	6.676878325	0.739723136	0.944444444	0.728571429	-1.37280349
256	2.691176471	0.926470588	0.058823529	0.014705882	0.014705882	0.044117647	0.0	0.617647059	0.191176471	0.102941176	5.220588235	0.161764706	0.25	0.0	0.014705882	0.102941176	0.029411765	0.0	0.058823529	14.70588235	27.57352941	1.382352941	794.6607162079063	502.19151842002185	162.1764706	256.6323529	68	10.5286812	8.381567772	0.605204491	0.957746479	0.686868687	-1.312681993
257	2.991735537	0.033057851	0.049586777	0.008264463	0.016528926	0.041322314	0.008264463	0.214876033	0.20661157	0.20661157	0.115702479	0.173553719	0.157024793	0.074380165	0.016528926	5.553719008	0.165289256	0.024793388	0.140495868	7.049586777	11.98347107	1.223140496	830.4421197160757	468.9428482074311	245.3636364	258.0165289	121	13.8060219	11.1992163	0.584791784	0.9453125	0.715976331	-0.578769594
258	5.911764706	0.014705882	0.073529412	0.0	0.235294118	0.044117647	0.044117647	3.647058824	0.117647059	0.088235294	30.48529412	0.323529412	0.485294118	0.088235294	0.029411765	0.205882353	0.029411765	0.029411765	0.102941176	12.63235294	22.54411765	1.294117647	744.7539500336629	551.0353568235182	43.23529412	257.7352941	68	10.08753611	8.636413375	0.516732409	0.944444444	0.755555556	1.525397205
259	6.194444444	0.0	0.013888889	0.0	0.069444444	0.013888889	0.055555556	3.666666667	0.194444444	0.111111111	0.555555556	0.666666667	0.361111111	0.027777778	0.069444444	12.86111111	0.402777778	0.013888889	0.263888889	11.83333333	22.51388889	1.236111111	750.0106775237034	546.5964167885994	54.93055556	258.4861111	72	10.16411591	8.990702031	0.466439172	1.0	0.8	0.447084095
260	2.34751773	0.021276596	0.042553191	0.028368794	0.04964539	0.028368794	0.042553191	0.078014184	0.134751773	0.134751773	0.09929078	0.106382979	0.092198582	0.014184397	0.04964539	4.070921986	0.156028369	0.028368794	0.04964539	7.723404255	13.71631206	1.496453901	850.3361456991511	452.7327995331831	288.929078	261.5815603	141	14.49389277	12.58766778	0.495722782	0.927631579	0.719387755	-0.595069707
261	2.235955056	0.04494382	0.04494382	0.02247191	0.02247191	0.033707865	0.02247191	0.134831461	0.235955056	0.213483146	0.168539326	0.101123596	0.101123596	0.08988764	0.04494382	5.011235955	0.157303371	0.0	0.04494382	7.404494382	13.91011236	1.404494382	876.4229605964813	426.86818083925425	351.494382	260.5955056	89	11.91084816	9.636475205	0.587739417	0.936842105	0.741666667	0.618735564
262	3.303370787	1.224719101	0.033707865	0.02247191	0.0	0.179775281	0.078651685	0.247191011	0.056179775	0.235955056	12.86516854	0.202247191	0.123595506	0.033707865	0.0	0.898876404	0.247191011	0.011235955	0.0	13.31460674	21.96629213	1.573033708	871.9391445192266	431.7795510129485	340.1910112	261.3370787	89	11.31036154	10.229384	0.426630729	0.946808511	0.809090909	1.451778723
263	4.273972603	0.068493151	0.02739726	0.0	0.0	0.02739726	0.054794521	0.547945205	0.301369863	0.150684932	0.780821918	0.232876712	0.246575342	2.438356164	0.068493151	2.890410959	0.095890411	0.0	1.931506849	16.69863014	28.35616438	1.520547945	792.9718794965836	508.1169566470859	153.109589	261.9178082	73	9.957346891	9.66580112	0.240211655	0.948051948	0.663636364	0.18245655
264	4.194029851	0.014925373	0.029850746	0.029850746	0.014925373	0.014925373	0.044776119	5.343283582	0.134328358	0.134328358	0.179104478	0.104477612	0.28358209	1.044776119	0.059701493	5.014925373	0.194029851	0.0	0.059701493	12.94029851	22.8358209	1.328358209	767.7193293676753	534.4005433970294	91.07462687	264.4029851	67	11.2240834	8.077310276	0.694346364	0.930555556	0.609090909	1.137095222
265	4.301369863	0.02739726	0.0	0.04109589	0.0	0.01369863	0.082191781	2.876712329	0.191780822	0.04109589	0.123287671	0.04109589	0.123287671	2.232876712	0.109589041	9.178082192	0.315068493	0.068493151	2.671232877	13.31506849	23.84931507	1.109589041	827.6301924255307	476.7831675620601	232.6575342	264.3287671	73	11.0491865	8.524418593	0.636232481	0.9125	0.675925926	-1.42790775
266	5.810810811	0.081081081	0.013513514	0.040540541	0.0	0.162162162	0.013513514	2.054054054	0.121621622	0.189189189	0.135135135	0.445945946	0.22972973	0.094594595	0.094594595	12.71621622	0.621621622	0.027027027	0.081081081	8.054054054	14.2027027	1.364864865	732.5924670865879	569.1283706014408	6.945945946	265.6081081	74	10.31240736	9.177762146	0.456013595	0.961038961	0.822222222	0.249051228
267	2.967213115	0.032786885	0.040983607	0.0	0.008196721	0.040983607	0.032786885	0.12295082	0.155737705	0.155737705	0.049180328	0.204918033	0.147540984	0.032786885	0.06557377	4.983606557	0.114754098	0.024590164	0.024590164	8.352459016	13.66393443	1.614754098	846.2018498186812	459.77459463408564	275.5409836	265.352459	122	13.17400355	11.8392915	0.438592769	0.968253968	0.782051282	0.504637704
268	2.245901639	0.049180328	0.040983607	0.024590164	0.016393443	0.032786885	0.024590164	0.057377049	0.040983607	0.114754098	0.221311475	0.090163934	0.098360656	0.057377049	0.040983607	4.672131148	0.147540984	0.024590164	0.040983607	8.401639344	13.74590164	1.368852459	801.6386897401978	503.21412695188167	169.5409836	266.1229508	122	12.82258348	12.34349174	0.270795566	0.938461538	0.721893491	0.465680444
269	3.015151515	1.878787879	0.015151515	0.0	0.03030303	0.075757576	0.015151515	0.393939394	0.196969697	0.060606061	11.34848485	0.166666667	0.060606061	0.075757576	0.03030303	0.106060606	0.03030303	0.0	0.015151515	14.39393939	22.81818182	1.03030303	748.2816957245664	555.1763965262722	42.68181818	266.9848485	66	10.28469261	8.456398823	0.569153113	0.916666667	0.733333333	1.565972291
270	3.119402985	2.552238806	0.059701493	0.044776119	0.0	0.119402985	0.044776119	0.432835821	0.044776119	0.089552239	12.02985075	0.164179104	0.194029851	0.074626866	0.0	0.208955224	0.223880597	0.059701493	0.044776119	14.59701493	23.73134328	1.149253731	866.5980158957553	441.205157452803	322.5074627	266.6119403	67	9.769941267	8.863172215	0.420725763	0.985294118	0.67	0.734682226
271	2.5	0.030612245	0.030612245	0.010204082	0.010204082	0.020408163	0.0	0.214285714	0.275510204	0.081632653	0.183673469	0.142857143	0.071428571	0.12244898	0.010204082	4.12244898	0.163265306	0.020408163	0.06122449	9.091836735	15.84693878	1.285714286	765.1903687601887	539.9163543549876	81.45918367	268.1938776	98	12.9700064	10.02282319	0.634686976	0.924528302	0.579881657	0.711671636
272	3.115942029	0.02173913	0.007246377	0.007246377	0.014492754	0.02173913	0.0	0.224637681	0.137681159	0.173913043	0.188405797	0.152173913	0.188405797	0.094202899	0.065217391	6.862318841	0.326086957	0.02173913	0.130434783	7.427536232	12.62318841	1.195652174	758.3301022190547	547.1161592859271	64.53623188	268.942029	138	13.58425132	12.95820516	0.300080673	0.971830986	0.758241758	0.541317699
273	4.025974026	0.090909091	0.051948052	0.025974026	0.0	0.051948052	0.038961039	0.987012987	0.168831169	0.077922078	0.415584416	0.233766234	0.272727273	2.337662338	0.064935065	3.857142857	0.12987013	0.012987013	2.779220779	14.97402597	24.66233766	0.961038961	819.4935668556676	488.6144714393058	208.7012987	269.2597403	77	10.89902907	9.085610692	0.55234364	0.974683544	0.7	-1.074525399
274	2.670886076	0.088607595	0.025316456	0.025316456	0.012658228	0.101265823	0.025316456	0.151898734	0.101265823	0.202531646	0.139240506	0.17721519	0.113924051	0.126582278	0.025316456	5.696202532	0.202531646	0.050632911	0.063291139	10.03797468	16.6835443	1.367088608	798.9270219812399	509.63514207051884	158.6329114	270.8101266	79	10.6057447	9.912297331	0.355658786	0.887640449	0.652892562	-1.20422806
275	3.897058824	0.088235294	0.029411765	0.014705882	0.264705882	0.029411765	0.029411765	2.176470588	0.117647059	0.073529412	15.17647059	0.147058824	0.279411765	0.117647059	0.0	0.220588235	0.014705882	0.014705882	0.0	15.57352941	26.76470588	1.426470588	864.6993484357258	446.63751769211876	313.7647059	271.0441176	68	11.31540835	7.925230896	0.713757579	0.931506849	0.686868687	0.396243791
276	3.6875	0.0875	0.025	0.025	0.0	0.0125	0.0625	3.05	0.125	0.125	0.1375	0.1625	0.225	1.225	0.025	6.475	0.2	0.025	0.0375	12.475	22.65	1.1875	879.6145076706414	432.5370477849869	348.725	271.325	80	10.72997562	9.610807628	0.444664789	0.952380952	0.727272727	-1.344866159
277	2.672566372	0.03539823	0.008849558	0.088495575	0.026548673	0.079646018	0.044247788	0.14159292	0.159292035	0.238938053	0.203539823	0.185840708	0.061946903	0.053097345	0.044247788	3.681415929	0.14159292	0.03539823	0.044247788	9.469026549	16.49557522	1.415929204	793.1327900648608	515.8389998943294	144.1946903	271.5929204	113	12.34318918	11.79763751	0.294013063	0.918699187	0.724358974	0.409251998
278	2.12295082	0.040983607	0.008196721	0.016393443	0.016393443	0.0	0.024590164	0.090163934	0.06557377	0.163934426	0.221311475	0.12295082	0.204918033	0.016393443	0.12295082	3.532786885	0.18852459	0.016393443	0.032786885	7.43442623	12.95081967	1.106557377	840.5077815095767	471.1639415614669	255.1065574	272.6229508	122	12.80179509	12.4011637	0.248214635	0.917293233	0.67032967	-1.556528181
279	2.719626168	0.046728972	0.0	0.009345794	0.009345794	0.056074766	0.037383178	0.112149533	0.177570093	0.121495327	0.317757009	0.074766355	0.121495327	0.102803738	0.056074766	4.626168224	0.242990654	0.018691589	0.046728972	9.177570093	14.47663551	1.242990654	861.721335745423	451.84407679962703	303.9626168	273.9252336	107	13.25238215	10.73560531	0.586307311	0.914529915	0.636904762	-0.207248352
280	4.275	0.05	0.1125	0.0375	0.05	0.075	0.2125	6.325	0.3125	0.2875	10.075	0.175	0.4875	0.1625	0.1125	0.625	0.05	0.025	0.05	14.3125	23.2625	1.2875	789.5574835459547	522.0170494588216	132.5125	274.9625	80	10.7431381	9.52680344	0.462191156	1.0	0.8	0.990227337
281	2.638095238	0.057142857	0.047619048	0.057142857	0.00952381	0.0	0.038095238	0.2	0.2	0.161904762	0.133333333	0.333333333	0.095238095	0.076190476	0.0	4.857142857	0.333333333	0.0	0.019047619	7.742857143	13.06666667	1.523809524	785.0892207427471	526.7667225654036	121.4190476	275.5238095	105	12.94918276	10.51325603	0.583816448	0.945945946	0.729166667	0.350490277
282	2.5	0.020833333	0.0	0.020833333	0.03125	0.020833333	0.0	0.104166667	0.104166667	0.21875	0.145833333	0.239583333	0.072916667	0.072916667	0.020833333	5.114583333	0.208333333	0.03125	0.104166667	8.1875	13.77083333	1.15625	825.6757077085925	489.56181519199805	215.1770833	277.71875	96	13.18819267	9.693857829	0.678023031	0.897196262	0.571428571	-0.698015525
283	2.239316239	0.034188034	0.025641026	0.0	0.008547009	0.008547009	0.025641026	0.094017094	0.196581197	0.179487179	0.102564103	0.333333333	0.085470085	0.076923077	0.05982906	4.632478632	0.213675214	0.0	0.068376068	7.256410256	12.29059829	1.384615385	892.9816363654006	424.83707266675873	374.2307692	277.6410256	117	13.4271888	11.26116435	0.544618817	0.943548387	0.75	-0.407584746
284	2.396946565	0.053435115	0.045801527	0.030534351	0.007633588	0.061068702	0.022900763	0.152671756	0.083969466	0.20610687	0.297709924	0.20610687	0.114503817	0.061068702	0.038167939	5.305343511	0.083969466	0.015267176	0.045801527	7.259541985	12.47328244	1.045801527	745.1554534837179	567.1970995340746	24.65648855	278.0610687	131	13.11476346	12.73009455	0.240419758	0.963235294	0.775147929	-0.859569543
285	4.769230769	0.051282051	0.025641026	0.012820513	0.115384615	0.0	0.051282051	1.269230769	0.08974359	0.064102564	14.47435897	0.205128205	0.307692308	0.064102564	0.0	0.371794872	0.025641026	0.0	0.08974359	15.69230769	27.48717949	1.217948718	837.8085576704315	478.11376170949165	243.5897436	277.974359	78	10.40411073	9.576933857	0.390753899	0.939759036	0.78	-1.382434159
286	3.034482759	0.025862069	0.017241379	0.017241379	0.017241379	0.034482759	0.034482759	0.293103448	0.163793103	0.198275862	0.137931034	0.155172414	0.086206897	0.017241379	0.068965517	5.887931034	0.112068966	0.017241379	0.060344828	8.103448276	13.5862069	1.155172414	888.057908914582	430.2736661229867	361.7672414	278.5086207	116	12.76575371	11.74566394	0.391703047	0.974789916	0.805555556	-0.556020107
287	2.92248062	0.015503876	0.03875969	0.031007752	0.007751938	0.046511628	0.0	0.15503876	0.093023256	0.124031008	0.108527132	0.100775194	0.069767442	0.054263566	0.069767442	5.271317829	0.255813953	0.023255814	0.093023256	8.248062016	14.80620155	1.201550388	766.8876297759941	547.2157103814175	74.93023256	279.1627907	129	13.06379704	12.5703464	0.272246207	0.984732824	0.763313609	-1.142432025
288	4.87804878	0.012195122	0.048780488	0.036585366	0.012195122	0.012195122	0.024390244	2.146341463	0.12195122	0.085365854	9.609756098	0.146341463	0.243902439	2.012195122	0.012195122	0.304878049	0.024390244	0.036585366	0.06097561	13.41463415	21.8902439	1.097560976	817.74735065797	499.9988958977981	193.1219512	281.1829268	82	10.51863594	9.975559029	0.317166039	0.931818182	0.67768595	-1.503460956
289	4.382716049	0.111111111	0.024691358	0.012345679	0.049382716	0.283950617	0.086419753	11.25925926	5.617283951	5.037037037	2.765432099	0.320987654	0.259259259	0.086419753	0.049382716	0.444444444	0.061728395	0.086419753	0.222222222	13.65432099	22.98765432	1.222222222	801.100281513018	516.3254127019536	153.4074074	281.5925926	81	10.62547456	9.933619376	0.354945152	0.952941176	0.81	-0.007715437
290	3.178082192	0.082191781	0.054794521	0.01369863	0.0	0.054794521	0.109589041	1.178082192	0.095890411	0.01369863	6.917808219	0.219178082	0.328767123	2.547945205	0.04109589	0.164383562	0.01369863	0.0	2.643835616	13.35616438	22.21917808	1.164383562	874.0802519422416	445.975750893902	326.0684932	281.3013699	73	10.00229332	9.381627136	0.346776985	0.960526316	0.73	-0.551900258
291	2.75	0.041666667	0.0	0.0	0.0	0.0625	0.03125	0.197916667	0.166666667	0.177083333	0.197916667	0.15625	0.104166667	0.041666667	0.020833333	5.875	0.21875	0.052083333	0.09375	10.44791667	17.36458333	1.135416667	775.7068861132916	541.6039944769551	92.38541667	282.6770833	96	11.83232777	10.73704866	0.420196073	0.864864865	0.666666667	-1.347327591
292	2.892156863	0.058823529	0.029411765	0.049019608	0.039215686	0.029411765	0.0	0.205882353	0.284313725	0.235294118	0.254901961	0.137254902	0.058823529	0.068627451	0.068627451	5.784313725	0.117647059	0.029411765	0.078431373	9.18627451	15.09803922	1.294117647	797.1690717142961	521.9583059663863	141.9313725	283.872549	102	11.66051111	11.23768038	0.266849428	0.953271028	0.772727273	0.354812757
